country;year;pop;gdp_c;gdp_t;inc_c;gini
lca;2074;142621;39894,74;5689827283;19151,45;42,6
lca;2075;141132;40525,54;5719451170;19454,38;42,6
lca;2076;139643;41158,13;5747444997;19758,16;42,6
lca;2077;138143;41792,27;5773309775;20062,7;42,6
lca;2078;136657;42427,74;5798047200;20367,87;42,6
lca;2079;135172;43064,3;5821087407;20673,57;42,6
lca;2080;133682;43701,73;5842134722;20979,7;42,6
lca;2081;132202;44339,8;5861810681;21286,13;42,6
lca;2082;130742;44978,29;5880551646;21592,77;42,6
lca;2083;129306;45616,97;5898547298;21899,5;42,6
lca;2084;127877;46255,6;5915027653;22206,22;42,6
lca;2085;126466;46893,98;5930493806;22512,81;42,6
lca;2086;125081;47531,87;5945333806;22819,17;42,6
lca;2087;123709;48169,06;5958945985;23125,2;42,6
lca;2088;122349;48805,32;5971282631;23430,79;42,6
lca;2089;121017;49440,45;5983135406;23735,84;42,6
lca;2090;119730;50074,23;5995388031;24040,24;42,6
lca;2091;118459;50706,46;6006635972;24343,89;42,6
lca;2092;117207;51336,91;6017045373;24646,7;42,6
lca;2093;115998;51965,4;6027882470;24948,57;42,6
lca;2094;114819;52591,72;6038528945;25249,4;42,6
lca;2095;113658;53215,68;6048388081;25549,1;42,6
lca;2096;112522;53837,09;6057857187;25847,57;42,6
lca;2097;111419;54455,76;6067406432;26144,73;42,6
lca;2098;110332;55071,51;6076149824;26440,49;42,6
lca;2099;109258;55684,16;6083940005;26734,77;42,6
lca;2100;108207;56293,54;6091355107;27027,48;42,6
vct;1800;25781;959,22;24729656;442,05;40
vct;1801;25781;959,22;24729656;442,05;40
vct;1802;25781;959,22;24729656;442,05;40
vct;1803;25781;959,22;24729656;442,05;40
vct;1804;25781;959,22;24729656;442,05;40
vct;1805;25781;960,36;24759166;442,57;40
vct;1806;25781;960,36;24759166;442,57;40
vct;1807;25781;960,36;24759166;442,57;40
vct;1808;25781;960,36;24759166;442,57;40
vct;1809;25781;960,36;24759166;442,57;40
vct;1810;25781;960,36;24759166;442,57;40
vct;1811;25781;960,36;24759166;442,57;40
vct;1812;25781;960,36;24759166;442,57;40
vct;1813;25781;961,51;24788677;443,1;40
vct;1814;25781;961,51;24788677;443,1;40
vct;1815;25781;961,51;24788677;443,1;40
vct;1816;25781;961,51;24788677;443,1;40
vct;1817;25781;961,51;24788677;443,1;40
vct;1818;25781;961,51;24788677;443,1;40
vct;1819;25807;961,51;24813676;443,1;40
vct;1820;25859;961,51;24863674;443,1;40
vct;1821;25938;968,38;25117774;446,27;40
vct;1822;26043;975,25;25398315;449,43;40
vct;1823;26175;982,11;25706815;452,6;40
vct;1824;26308;987,84;25988004;455,23;40
vct;1825;26441;994,7;26300981;458,4;40
vct;1826;26575;1001,57;26616787;461,56;40
vct;1827;26710;1008,44;26935441;464,73;40
vct;1828;26845;1015,31;27255950;467,89;40
vct;1829;26981;1022,18;27579336;471,06;40
vct;1830;27118;1029,04;27905618;474,22;40
vct;1831;27255;1035,91;28233783;477,39;40
vct;1832;27393;1042,78;28564871;480,55;40
vct;1833;27532;1049,65;28898906;483,72;40
vct;1834;27671;1057,66;29266523;487,41;40
vct;1835;27811;1064,53;29605599;490,58;40
vct;1836;27952;1071,4;29947670;493,74;40
vct;1837;28094;1078,26;30292756;496,91;40
vct;1838;28236;1086,28;30672112;500,6;40
vct;1839;28379;1093,14;31022355;503,76;40
vct;1840;28523;1101,16;31408310;507,46;40
vct;1841;28667;1108,03;31763760;510,62;40
vct;1842;28812;1116,04;32155282;514,31;40
vct;1843;28958;1122,91;32517105;517,48;40
vct;1844;29105;1130,92;32915378;521,17;40
vct;1845;29252;1138,93;33316007;524,86;40
vct;1846;29401;1145,8;33687632;528,03;40
vct;1847;29550;1153,81;34095127;531,72;40
vct;1848;29699;1161,82;34505011;535,41;40
vct;1849;29858;1169,84;34928980;539,11;40
vct;1850;30026;1177,85;35366099;542,8;40
vct;1851;30168;1185,86;35775077;546,49;40
vct;1852;30319;1193,87;36197075;550,18;40
vct;1853;30479;1201,89;36632311;553,88;40
vct;1854;30640;1209,9;37071320;557,57;40
vct;1855;30802;1217,91;37514127;561,26;40
vct;1856;30964;1225,92;37959530;564,95;40
vct;1857;31127;1233,94;38408763;568,65;40
vct;1858;31291;1243,09;38897668;572,87;40
vct;1859;31490;1251,11;39397360;576,56;40
vct;1860;31725;1259,12;39945569;580,25;40
vct;1861;31995;1268,28;40578517;584,47;40
vct;1862;32301;1276,29;41225424;588,16;40
vct;1863;32645;1285,45;41963406;592,38;40
vct;1864;32992;1293,46;42673807;596,08;40
vct;1865;33342;1302,62;43431838;600,3;40
vct;1866;33697;1311,77;44202838;604,52;40
vct;1867;34055;1319,79;44945321;608,21;40
vct;1868;34417;1328,94;45738249;612,43;40
vct;1869;34791;1338,1;46553863;616,65;40
vct;1870;35178;1347,26;47393841;620,87;40
vct;1871;35578;1356,42;48258540;625,09;40
vct;1872;35992;1365,57;49149683;629,31;40
vct;1873;36418;1374,73;50064905;633,53;40
vct;1874;36850;1383,89;50996233;637,75;40
vct;1875;37287;1393,04;51942437;641,97;40
vct;1876;37729;1402,2;52903656;646,19;40
vct;1877;38176;1412,5;53923724;650,94;40
vct;1878;38628;1421,66;54915902;655,16;40
vct;1879;38983;1430,82;55777567;659,38;40
vct;1880;39237;1441,12;56545210;664,12;40
vct;1881;39392;1450,28;57129306;668,34;40
vct;1882;39445;1460,58;57612528;673,09;40
vct;1883;39397;1470,88;57948284;677,84;40
vct;1884;39348;1480,04;58236530;682,06;40
vct;1885;39300;1490,34;58570352;686,81;40
vct;1886;39251;1500,64;58901685;691,55;40
vct;1887;39202;1510,94;59232008;696,3;40
vct;1888;39154;1521,25;59562843;701,05;40
vct;1889;39230;1531,55;60082600;705,8;40
vct;1890;39431;1541,85;60796655;710,54;40
vct;1891;39760;1552,15;61713527;715,29;40
vct;1892;40217;1562,45;62837171;720,04;40
vct;1893;40805;1572,75;64176262;724,79;40
vct;1894;41402;1583,06;65541715;729,53;40
vct;1895;42007;1594,5;66980299;734,81;40
vct;1896;42621;1604,81;68398401;739,56;40
vct;1897;43244;1616,25;69893189;744,83;40
vct;1898;43876;1626,55;71366665;749,58;40
vct;1899;44253;1638;72486420;754,85;40
vct;1900;44377;1648,3;73146699;759,6;40
vct;1901;44247;1659,75;73438895;764,88;40
vct;1902;43863;1671,2;73303631;770,15;40
vct;1903;43227;1682,64;72735551;775,43;40
vct;1904;42599;1694,09;72166463;780,7;40
vct;1905;41981;1705,53;71600054;785,98;40
vct;1906;41372;1716,98;71034949;791,25;40
vct;1907;40771;1728,43;70469730;796,53;40
vct;1908;40179;1739,87;69906412;801,8;40
vct;1909;39736;1751,32;69590487;807,08;40
vct;1910;39439;1763,91;69566929;812,88;40
vct;1911;39288;1775,36;69750290;818,15;40
vct;1912;39279;1787,95;70228881;823,96;40
vct;1913;39412;1799,4;70917810;829,23;40
vct;1914;39545;1817,71;71881375;837,67;40
vct;1915;39678;1834,88;72804395;845,58;40
vct;1916;39812;1853,2;73779404;854,02;40
vct;1917;39946;1870,36;74713598;861,94;40
vct;1918;40133;1888,68;75798370;870,38;40
vct;1919;40353;1906,99;76952924;878,82;40
vct;1920;40607;1926,45;78227477;887,78;40
vct;1921;40896;1941,33;79392775;894,64;40
vct;1922;41221;1957,36;80684281;902,03;40
vct;1923;41581;1973,38;82055272;909,41;40
vct;1924;41945;1989,41;83445759;916,8;40
vct;1925;42311;2005,43;84851923;924,18;40
vct;1926;42681;2021,46;86277904;931,57;40
vct;1927;43054;2037,48;87721855;938,95;40
vct;1928;43430;2053,51;89183922;946,34;40
vct;1929;43962;2070,68;91031208;954,25;40
vct;1930;44653;2086,7;93177619;961,63;40
vct;1931;45511;2103,87;95749427;969,55;40
vct;1932;46540;2119,9;98660125;976,93;40
vct;1933;47747;2137,07;102038651;984,84;40
vct;1934;48985;2154,24;105525406;992,76;40
vct;1935;50255;2171,41;109124158;1000,67;40
vct;1936;51557;2188,58;112836557;1008,58;40
vct;1937;52894;2206,89;116731412;1017,02;40
vct;1938;54265;2224,06;120688783;1024,94;40
vct;1939;55455;2241,23;124287570;1032,85;40
vct;1940;56459;2259,55;127571784;1041,29;40
vct;1941;57268;2282,14;130693680;1048,4;40
vct;1942;57878;2303,66;133331444;1054,96;40
vct;1943;58280;2326,41;135583157;1062,03;40
vct;1944;58686;2349,23;137867093;1069,08;40
vct;1945;59094;2372,13;140178888;1076,12;40
vct;1946;59506;2396,27;142592464;1083,65;40
vct;1947;59920;2419,33;144966206;1090,64;40
vct;1948;60337;2442,47;147371086;1097,62;40
vct;1949;60916;2466,85;150270381;1105,09;40
vct;1950;61663;2491,31;153621552;1112,55;40
vct;1951;63349;2575,45;163152149;1146,51;40
vct;1952;65183;2663,41;173609060;1181,94;40
vct;1953;67162;2755,21;185045476;1218,84;40
vct;1954;69302;2848,52;197408302;1256,16;40
vct;1955;71612;2945,71;210947961;1294,94;40
vct;1956;74054;3046,79;225626625;1335,17;40
vct;1957;76617;3150,6;241389237;1376,33;40
vct;1958;79313;3258,34;258428624;1418,93;40
vct;1959;82150;3368,85;276750817;1462,44;40
vct;1960;84388;3483,33;293950844;1507,39;40
vct;1961;85870;3582,74;307650088;1545,54;40
vct;1962;87236;3662,24;319479288;1574,88;40
vct;1963;88523;3385,87;299727424;1451,46;40
vct;1964;89749;3467,67;311219753;1481,86;40
vct;1965;90927;3454,99;314151779;1471,8;40
vct;1966;92052;3413,4;314210676;1449,52;40
vct;1967;93124;3051,34;284153360;1291,7;40
vct;1968;94123;3211,5;302275933;1355,23;40
vct;1969;95058;3262,25;310103387;1372,32;40
vct;1970;95964;3568,7;342466919;1496,52;40
vct;1971;96872;3650,18;353600667;1525,89;40
vct;1972;97790;4562,02;446119916;1901,07;40
vct;1973;98691;4025,83;397313561;1672,37;40
vct;1974;99556;3644,39;362821083;1509,16;40
vct;1975;100387;3342,71;335564708;1379,88;40
vct;1976;101197;3664,06;370791538;1507,79;40
vct;1977;101999;3742,21;381701903;1535,11;40
vct;1978;102775;4080,44;419366789;1668,6;40
vct;1979;103478;4191,97;433777138;1708,83;40
vct;1980;104213;4268,37;444819474;1734,51;40
vct;1981;105073;4421,82;464613577;1791,22;40
vct;1982;105969;4544,84;481612308;1835,27;40
vct;1983;106838;4648,41;496627021;1871,2;40
vct;1984;107687;4893,1;526922952;1963,52;40
vct;1985;108506;5109,49;554410422;2043,91;40
vct;1986;109281;5361,57;585917854;2138,02;40
vct;1987;110001;5365,75;590238139;2132,96;40
vct;1988;110658;6059,95;670582326;2401,36;40
vct;1989;111272;6199,86;689870922;2449,08;40
vct;1990;111812;6452,37;721452689;2540,83;40
vct;1991;112222;6509,87;730550646;2555,42;40
vct;1992;112509;6903,56;776713055;2701,45;40
vct;1993;112735;7178,08;809221176;2800,05;40
vct;1994;112918;7073,67;798744662;2750,66;40
vct;1995;113047;7611,97;860509873;2950,68;40
vct;1996;113119;7705,16;871600026;2977,43;40
vct;1997;113141;7977,67;902601265;3073,05;40
vct;1998;113180;8312,11;940764387;3191,83;40
vct;1999;113366;8549,17;969184968;3272,55;40
vct;2000;113545;8701,38;987998490;3320,36;40
vct;2001;113501;8864,27;1006103663;3371,89;40
vct;2002;113347;9360,89;1061029121;3549,62;40
vct;2003;113141;10022,04;1133903596;3788,39;40
vct;2004;112835;10475,49;1182001498;3947,36;40
vct;2005;112450;10786,45;1212935987;4051,78;40
vct;2006;112014;11607,41;1300192115;4346,47;40
vct;2007;111531;12057,75;1344812533;4500,92;40
vct;2008;111028;12167,62;1350946557;4527,67;40
vct;2009;110508;12051,11;1331743520;4470,24;40
vct;2010;109959;11571,14;1272351334;4278,72;40
vct;2011;109349;11565;1264621211;4276,45;40
vct;2012;108736;11767,32;1279531780;4351,26;40
vct;2013;108135;12128,12;1311474530;4484,68;40
vct;2014;107535;12341,55;1327148450;4558,89;40
vct;2015;106960;12736,26;1362270287;4704,79;40
vct;2016;106349;13329,26;1417553844;4924,01;40
vct;2017;105663;13575,42;1434419757;5019,86;40
vct;2018;104926;14042,18;1473389638;5192,44;40
vct;2019;104167;14183,19;1477420744;5244,6;40
vct;2020;103526;13690,96;1417370836;5062,58;40
vct;2021;102841;13833,83;1422685042;5115,4;40
vct;2022;102046;14879,07;1518349962;5388,6;40
vct;2023;101323;15812,24;1602144030;5718,08;40
vct;2024;100616;16632,18;1673463916;5997,46;40
vct;2025;99924;17262,04;1724892579;6224,58;40
vct;2026;99245;17726,08;1759224979;6391,91;40
vct;2027;98591;18171,94;1791589807;6552,68;40
vct;2028;97985;18655,07;1827917396;6726,9;40
vct;2029;97409;19117,24;1862191293;6893,56;40
vct;2030;96856;18680,95;1809361944;6711,72;40
vct;2031;96334;19103,54;1840320519;6863,79;40
vct;2032;95834;19533,26;1871950506;7018,45;40
vct;2033;95362;19970,09;1904387503;7175,67;40
vct;2034;94918;20414;1937655634;7335,46;40
vct;2035;94484;20864,95;1971404060;7497,8;40
vct;2036;94077;21322,92;2005995875;7662,68;40
vct;2037;93699;21787,84;2041498818;7830,08;40
vct;2038;93336;22259,67;2077628803;7999,98;40
vct;2039;92984;22738,35;2114302951;8172,37;40
vct;2040;92650;23223,81;2151686132;8347,22;40
vct;2041;92329;23715,98;2189672297;8524,49;40
vct;2042;91995;24214,76;2227637079;8704,18;40
vct;2043;91648;24720,08;2265546258;8886,23;40
vct;2044;91308;25231,84;2303869216;9070,63;40
vct;2045;90955;25749,94;2342085787;9257,32;40
vct;2046;90577;26274,26;2379843824;9446,28;40
vct;2047;90180;26804,69;2417247261;9637,47;40
vct;2048;89772;27341,11;2454466243;9830,83;40
vct;2049;89365;27883,39;2491798721;10026,32;40
vct;2050;88942;28431,38;2528743688;10223,89;40
vct;2051;88495;28984,95;2565023043;10423,5;40
vct;2052;88034;29543,95;2600871745;10625,08;40
vct;2053;87564;30108,22;2636395743;10828,59;40
vct;2054;87073;30677,59;2671190183;11033,96;40
vct;2055;86570;31251,92;2705478466;11241,14;40
vct;2056;86064;31831,01;2739504077;11450,06;40
vct;2057;85556;32414,7;2773271747;11660,66;40
vct;2058;85047;33002,79;2806788406;11872,87;40
vct;2059;84531;33595,11;2839828098;12086,64;40
vct;2060;84016;34191,45;2872629207;12301,87;40
vct;2061;83499;34791,63;2905066483;12518,52;40
vct;2062;82988;35395,44;2937396873;12736,5;40
vct;2063;82481;36002,68;2969536790;12955,74;40
vct;2064;81975;36613,13;3001361406;13176,16;40
vct;2065;81460;37226,59;3032478183;13397,7;40
vct;2066;80948;37842,85;3063302689;13620,27;40
vct;2067;80448;38461,68;3094164899;13843,79;40
vct;2068;79948;39082,86;3124596720;14068,19;40
vct;2069;79444;39706,19;3154418238;14293,38;40
vct;2070;78947;40331,42;3184044823;14519,29;40
vct;2071;78455;40958,35;3213387272;14745,83;40
vct;2072;77968;41586,74;3242434969;14972,93;40
vct;2073;77484;42216,37;3271093298;15200,49;40
vct;2074;77000;42847,02;3299220200;15428,45;40
vct;2075;76519;43478,45;3326927365;15656,72;40
vct;2076;76040;44110,44;3354158083;15885,21;40
vct;2077;75561;44742,78;3380808863;16113,85;40
vct;2078;75087;45375,22;3407089284;16342,56;40
vct;2079;74606;46007,56;3432439964;16571,24;40
vct;2080;74124;46639,57;3457111225;16799,84;40
vct;2081;73644;47271,02;3481227308;17028,25;40
vct;2082;73154;47901,72;3504202075;17256,41;40
vct;2083;72662;48531,42;3526390367;17484,24;40
vct;2084;72170;49159,94;3547872852;17711,66;40
vct;2085;71672;49787,05;3568337557;17938,59;40
vct;2086;71174;50412,55;3588063081;18164,97;40
vct;2087;70676;51036,24;3607037480;18390,7;40
vct;2088;70179;51657,92;3625301122;18615,73;40
vct;2089;69679;52277,39;3642636126;18839,99;40
vct;2090;69177;52894,46;3659079859;19063,39;40
vct;2091;68677;53508,94;3674833386;19285,88;40
vct;2092;68177;54120,65;3689783537;19507,39;40
vct;2093;67677;54729,41;3703922367;19727,85;40
vct;2094;67174;55335,05;3717076595;19947,19;40
vct;2095;66673;55937,39;3729513875;20165,37;40
vct;2096;66179;56536,28;3741514565;20382,3;40
vct;2097;65684;57131,55;3752628832;20597,95;40
vct;2098;65189;57723,05;3762907920;20812,25;40
vct;2099;64701;58310,63;3772755947;21025,15;40
vct;2100;64218;58894,14;3782063957;21236,59;40
sdn;1800;3994154;564,31;2253959065;254,59;33,9
sdn;1801;3999435;564,31;2256939210;254,59;33,9
sdn;1802;4004722;564,31;2259922741;254,59;33,9
sdn;1803;4010017;564,31;2262910786;254,59;33,9
sdn;1804;4015320;564,31;2265903346;254,59;33,9
sdn;1805;4020628;564,31;2268898727;254,59;33,9
sdn;1806;4025945;564,31;2271899187;254,59;33,9
sdn;1807;4031267;564,31;2274902469;254,59;33,9
sdn;1808;4036597;564,31;2277910266;254,59;33,9
sdn;1809;4041935;564,31;2280922577;254,59;33,9
sdn;1810;4047408;564,31;2284011070;254,59;33,9
sdn;1811;4053372;564,31;2287376642;254,59;33,9
sdn;1812;4059957;564,31;2291092653;254,59;33,9
sdn;1813;4067169;564,31;2295162489;254,59;33,9
sdn;1814;4075011;564,31;2299587843;254,59;33,9
sdn;1815;4083486;564,31;2304370409;254,59;33,9
sdn;1816;4092598;564,31;2309512443;254,59;33,9
sdn;1817;4102351;564,31;2315016202;254,59;33,9
sdn;1818;4112747;564,31;2320882816;254,59;33,9
sdn;1819;4123792;564,31;2327115670;254,59;33,9
sdn;1820;4135488;565,43;2338311426;255,09;33,9
sdn;1821;4147839;566,14;2348278134;255,42;33,9
sdn;1822;4160849;567,94;2363106508;256,23;33,9
sdn;1823;4174522;568,64;2373800977;256,54;33,9
sdn;1824;4188861;570,41;2389371344;257,34;33,9
sdn;1825;4203871;572,17;2405322529;258,13;33,9
sdn;1826;4219554;572,84;2417140847;258,44;33,9
sdn;1827;4235916;574,58;2433863056;259,22;33,9
sdn;1828;4252959;575,23;2446450183;259,52;33,9
sdn;1829;4270687;576,95;2463961347;260,29;33,9
sdn;1830;4289105;578,65;2481878610;261,06;33,9
sdn;1831;4308216;579,28;2495652655;261,34;33,9
sdn;1832;4327412;580,96;2514032302;262,1;33,9
sdn;1833;4346694;581,57;2527901256;262,38;33,9
sdn;1834;4366061;583,22;2546392783;263,12;33,9
sdn;1835;4385515;584,87;2564945312;263,86;33,9
sdn;1836;4405056;586,5;2583558785;264,6;33,9
sdn;1837;4424683;587,08;2597626830;264,86;33,9
sdn;1838;4444398;588,69;2616353339;265,59;33,9
